quarter,courseId,title,description,subjectArea,unitsFixed,unitsVariableHigh,unitsVariableLow,instructionType,instructionTypeSecondary,onLineCourse,deptCode,generalEducation,enrollCode,section,classClosed,room,building,days,beginTime,endTime,instructor,functionCode,Prerequisites,Unlocks
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40576,2200,,1010B,942, T     ,19:00,20:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40576,2200,,1010B,942, T     ,19:00,20:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40576,2200,,1010B,942, T     ,19:00,20:50,WYNN K H,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40584,2300,,1010A,942,  W    ,19:00,20:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40584,2300,,1010A,942,  W    ,19:00,20:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40584,2300,,1010A,942,  W    ,19:00,20:50,WYNN K H,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40592,2400,Y,1010B,942,  W    ,19:00,20:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40592,2400,Y,1010B,942,  W    ,19:00,20:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6C,INTRODUCTORY PHYSIC,"Presents concepts and methodologies for understanding physical phenomena, and is particularly useful preparation for upper-division study in the life sciences. Electromagnetic waves. Geometric optics, optical instruments. Interference and diffraction. Quantum theory of the atom. Nuclear physics. If time permits: Special relativity, elementary particle physics.",PHYS    ,3.0,,,LEC,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40600,100,,1610,BRDA, T R   ,09:30,10:45,GELLER R M,Teaching and in charge,Prerequisites: Physics 6B with a minimum grade of C-.,"EARTH 131, CHEM 112A, CHEM 113A, EARTH 135, EARTH 136, MATRL 135"
20244,PHYS 6C,INTRODUCTORY PHYSIC,"Presents concepts and methodologies for understanding physical phenomena, and is particularly useful preparation for upper-division study in the life sciences. Electromagnetic waves. Geometric optics, optical instruments. Interference and diffraction. Quantum theory of the atom. Nuclear physics. If time permits: Special relativity, elementary particle physics.",PHYS    ,3.0,,,LEC,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40600,100,,1610,BRDA, T R   ,09:30,10:45,FREUND E G,Teaching and in charge,Prerequisites: Physics 6B with a minimum grade of C-.,"EARTH 131, CHEM 112A, CHEM 113A, EARTH 135, EARTH 136, MATRL 135"
20244,PHYS 6C,INTRODUCTORY PHYSIC,"Presents concepts and methodologies for understanding physical phenomena, and is particularly useful preparation for upper-division study in the life sciences. Electromagnetic waves. Geometric optics, optical instruments. Interference and diffraction. Quantum theory of the atom. Nuclear physics. If time permits: Special relativity, elementary particle physics.",PHYS    ,3.0,,,LEC,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40618,200,Y,1610,BRDA,M W    ,11:00,12:15,FREUND E G,Teaching and in charge,Prerequisites: Physics 6B with a minimum grade of C-.,"EARTH 131, CHEM 112A, CHEM 113A, EARTH 135, EARTH 136, MATRL 135"
20244,PHYS 6C,INTRODUCTORY PHYSIC,"Presents concepts and methodologies for understanding physical phenomena, and is particularly useful preparation for upper-division study in the life sciences. Electromagnetic waves. Geometric optics, optical instruments. Interference and diffraction. Quantum theory of the atom. Nuclear physics. If time permits: Special relativity, elementary particle physics.",PHYS    ,3.0,,,LEC,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40618,200,Y,1610,BRDA,M W    ,11:00,12:15,GELLER R M,Teaching and in charge,Prerequisites: Physics 6B with a minimum grade of C-.,"EARTH 131, CHEM 112A, CHEM 113A, EARTH 135, EARTH 136, MATRL 135"
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40626,100,,1020A,942,  W    ,13:00,14:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40626,100,,1020A,942,  W    ,13:00,14:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40626,100,,1020A,942,  W    ,13:00,14:50,AHMED W,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40634,200,,1020B,942,  W    ,13:00,14:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40634,200,,1020B,942,  W    ,13:00,14:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40634,200,,1020B,942,  W    ,13:00,14:50,AHMED W,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40642,300,,1020A,942,  W    ,15:00,16:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40642,300,,1020A,942,  W    ,15:00,16:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40642,300,,1020A,942,  W    ,15:00,16:50,MAHAFFEY T,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40659,400,,1020B,942,  W    ,15:00,16:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40659,400,,1020B,942,  W    ,15:00,16:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40659,400,,1020B,942,  W    ,15:00,16:50,MAHAFFEY T,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40667,500,,1020A,942,  W    ,17:00,18:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40667,500,,1020A,942,  W    ,17:00,18:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40667,500,,1020A,942,  W    ,17:00,18:50,MAHAFFEY T,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40675,600,,1020B,942,  W    ,17:00,18:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40675,600,,1020B,942,  W    ,17:00,18:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
20244,PHYS 6CL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",40675,600,,1020B,942,  W    ,17:00,18:50,MAHAFFEY T,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6C.,
